stock,Region1Name,Region2Name,Region3Name,Region4Name,pst_agg,juv_marine
NULATO_RIVER_NORTH_FORK,Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
NULATO_RIVER_SOUTH_FORK,Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
SALCHA_RIVER,Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
SITUK,Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
SITUK_RIVER,Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
TAHINI,Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
TAHINI_RIVER,Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
TEEDRAANJIK_RIVER,Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
UNUK,Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
UNUK_RIVER,Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
WHITMAN LAKE H,Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
BIG_BOULDER_CR,NSE_Alaska_Chilkat_R,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
TAHINI_R,NSE_Alaska_Chilkat_R,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
KLUKSHU_R,N_Gulf_Coast_Alsek_R,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
SITUK_R,N_Gulf_Coast_Situk_R,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
CHICKALOON VILLAGE CIF,SSE_Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
CHICKAMIN,SSE_Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
CHICKAMIN_H,SSE_Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
CHICKAMIN_R,SSE_Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
CHICKAMIN_RIVER,SSE_Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
CRIPPLE_CR,SSE_Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
KETA CREEK COMPLEX,SSE_Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
KETA_R,SSE_Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
KING_CR,SSE_Alaska,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
CRIPPLE_CREEK,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
DUDIDONTU,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
DUDIDONTU_R,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
DUDIDONTU_RIVER,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
HACKETT_R,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
HACKETT_RIVER,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
KOWATUA,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
KOWATUA_CREEK,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
LITTLE_TATSAM,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
LITTLE_TATSAMENIE_RIVER,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
LITTLE_TRAPPER,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
NAHLIN,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
NAHLIN_RIVER,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
NAKINA,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
NAKINA_R,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
NAKINA_RIVER,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
TATSAMENIE,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
TATSAMENIE_(LAKE_OUTLET),Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
TATSAMENIE_LAKE_OUTLET,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
TSETA,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
TSETA_CREEK,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
YETH_CR,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
YETH_RIVER,Taku,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
KOWATUA_CR,Taku_R,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
NAHLIN_R_U,Taku_R,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
TATSATUA_CR,Taku_R,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
U_NAHLIN_R,Taku_R,Alaska South SE,Alaska South SE,SEAK,NBC_SEAK,NBC/SEAK
BESSETTE,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BESSETTE_CR,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BESSETTE_CREEK,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BONAPARTE,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BONAPARTE_R,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BONAPARTE_RIVER,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
COLDWATER,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
COLDWATER_R,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
COLDWATER_RIVER,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
COLDWATER_RIVER-UPPER,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
DEADMAN,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
DEADMAN_RIVER,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
DUTEAU_CR,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
DUTEAU_CREEK,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
LOUIS,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
LOUIS_CREEK,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
NICOLA,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
NICOLA_RIVER,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
S-NICOLA R,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SPIUS,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SPIUS CREEK H,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SPIUS_CREEK,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SPIUS_CREEK-UPPER,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
U_COLDWAT_SP,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
U_SPIUS_SP,Fraser_Spring_4.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BAEZAEKO,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BAEZAEKO_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BAKER_CR,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BAKER_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BIG_SALMON_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BIRKENHEAD,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BIRKENHEAD_R,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BIRKENHEAD_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BLUE,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BLUECR_UPPITT,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BLUE_CR,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BLUE_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BLUE_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BOWRON,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BOWRON_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BRIDGE,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BRIDGE_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHILAKO,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHILAKO_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHILCOTIN,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHILCOTIN_MIX,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHILCOTIN_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHILCOTIN_RIVER-LOWER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHILCOTIN_RIVER-UPPER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
COTTONWOOD,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
COTTONWOOD_RIVER_LOWER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
DOME,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
DOME_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
EAGLE,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
EAGLE_R,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
EAGLE_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
ENDAKO,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
ENDAKO_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
FINN,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
FINN_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
FONTONIKO,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
FONTONIKO_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
GOAT,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
GOAT_CR,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
GOAT_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
GOAT_CREEK(Alsek),Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
GOAT_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
HOLLIDAY_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
HOLMES,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
HOLMES_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
HORSEFLY,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
HORSEFLY_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
HORSEY,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
HORSEY_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
INDIANPOINT,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
INDIANPOINT_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
JAMES,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
JAMES_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
KENNETH,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
KENNETH_CR,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
KENNETH_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
LITTLE_SALMON_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
L_CHILCOTI,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
MCGREGOR,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
MCGREGOR_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
MCKINLEY_CR,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
MORKILL,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
MORKILL_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
NAZKO,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
NAZKO_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
NEVIN,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
NEVIN_CR,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
NEVIN_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
PITT_RIVER-UPPER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
PTARMIGAN,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
PTARMIGAN_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SALMON@PG,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SALMON_CR,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SALMON_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SALMON_RIVER(THOM),Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SALMON_RIVER(Thom),Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SALMON_RIVER_CR_EAST_FORK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SALMON_RIVER_SOTH,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SAMPSON_CR,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SEYMOUR@THOMP,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SEYMOUR_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SEYMOUR_R_JNST,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SLIM,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SLIM_C,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SLIM_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SWIFT,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SWIFT_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
TASEKO,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
TETE_JAUNE,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
THORSEN_CR_CCST,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
TORPY,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
TORPY_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
UPPER_BIRKENHEAD_R,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
UPPER_PITT,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
U_CHILCOTIN,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
WALKER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
WALKER_CREEK,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
WESTROAD,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
WEST_ROAD_(BLACKWATER)_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
WEST_ROAD_BLACKWATER_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
WEST_ROAD__BLACKWATER_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
WILLOW,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
WILLOW_R,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
WILLOW_RIVER,Fraser_Spring_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
ADAMS_RIVER,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
HARBOUR_CR,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
L. THOMPSON,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
LITTLE,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
LITTLE_R,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
LITTLE_RIVER,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
L_ADAMS,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
L_SHUS@U_ADAMS,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
L_SHUSWAP,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
L_THOMPSON,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
MARIA_SLOUGH,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
MOMICH_R,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
M_SHUSWAP,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
S-SALMON R/TOMF,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
S-SHUSWAP R LOW,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
S-SHUSWAP R MIDDLE,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
SALMON@SA,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
"SHUSWAP RIVER, MIDDLE, H",Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
SHUSWAP_RIVER-LOWER,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
SHUSWAP_RIVER-MIDDLE,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
SHUSWAP_R_MIDDLE,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
SOUTH_THOM,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
SOUTH_THOMPSON_RIVER,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
THOMPSON_RIVER_BELOW_KAMLOOPS_LAKE,Fraser_Summer_4.1,Fraser Early,Fraser River,SalSea,FR-early,Fraser Summer 4.1
AVOLA_CR,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BARRIERE,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BARRIERE_R,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BARRIERE_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BIG_SILVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BIG_SILVER_CREEK,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
BIRCH_ISLAND_CHANNEL,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CARIBOO_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CARIBOO_RIVER-UPPER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHEHALIS_RIVER_SUMMER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHILKO,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHILKO_R,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHILKO_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CHILLIWACK_RIVER_SUMMER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CLEARWA US,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CLEARWATER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CLEARWATER_CR,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
CLEARWATER_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
ELKIN,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
ELKIN_CREEK,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
ELKIN_R,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
FENNELL_CR,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
GATES_CR,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
KUZKWA_CR,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
KUZKWA_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
LEMIEUX,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
LEMIEUX_CR,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
LEMIEUX_CREEK,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
L_CARIBOO,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
MCQUESTEN_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
NECHAKO,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
NECHAKO_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
NORTH_THOMPSON_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
N_THOM@MAIN,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
PINCHI_CREEK,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
PORTAGE,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
PORTAGE_C,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
PORTAGE_CREEK,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
QUESNEL,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
QUESNEL_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
RAFT,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
RAFT_R,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
RAFT_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
S-CHEHALIS R,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
