"stock","Region1Name","Region2Name","Region3Name","Region4Name","pst_agg"
"STAMP","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"STAMP_RIVER-ABOVE_FALLS","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TAHSIS","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TAHSIS_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TAHSISH_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"THORNTON","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"THORNTON_CREEK","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TLUPANA","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TLUPANA_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TRANQUIL","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TRANQUIL_CREEK","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"UNUSED","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"ZEBALLOS","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"ZEBALLOS_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
